,Year,Tm,Player,Age,Games,MP,PER ,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%
650,2012,SAS,Tim Duncan,35,58,1634,22.5,0.531,0.005,0.34,7.9,28.2,18.3,13.5,1.2,3.9,10.3
651,2012,MIA,Dwyane Wade,30,49,1625,26.3,0.5589999999999999,0.067,0.355,5.6,11.6,8.7,27.3,2.7,3.1,11.8
652,2012,POR,Jamal Crawford,31,60,1613,15.7,0.506,0.353,0.28,1.1,7.5,4.3,20.5,1.8,0.7,11.8
653,2012,GSW,Klay Thompson,21,66,1608,14.9,0.545,0.373,0.127,1.7,9.6,5.7,14.2,1.6,1.0,12.0
654,2012,ORL,Jason Richardson,31,54,1591,13.3,0.502,0.465,0.11599999999999999,2.6,11.6,7.0,12.0,1.8,1.1,8.7
655,2012,MIA,Udonis Haslem,31,64,1589,10.9,0.479,0.0,0.28600000000000003,9.1,25.6,17.7,4.0,1.2,1.2,13.0
656,2012,BOS,Ray Allen,36,46,1565,14.8,0.607,0.475,0.215,1.1,9.2,5.3,11.8,1.7,0.4,11.2
657,2012,TOR,James Johnson,24,62,1561,14.5,0.498,0.11599999999999999,0.222,5.6,16.2,11.0,13.9,2.4,4.4,15.1
658,2012,CLE,Kyrie Irving,19,51,1558,21.4,0.5660000000000001,0.245,0.262,3.1,11.2,7.0,36.5,1.8,1.0,16.1
659,2012,TOR,Amir Johnson,24,64,1553,14.4,0.6,0.015,0.247,11.4,19.4,15.4,8.7,1.1,3.6,20.0
660,2012,NYK,Amar'e Stoudemire,29,47,1543,17.7,0.541,0.032,0.37200000000000005,7.9,19.8,13.7,6.3,1.3,2.3,12.8
661,2012,DAL,Vince Carter,35,61,1542,13.6,0.519,0.37799999999999995,0.212,2.3,12.5,7.5,15.0,1.9,1.3,12.4
662,2012,MIL,Carlos Delfino,29,54,1537,11.7,0.515,0.528,0.106,1.4,13.9,7.5,11.9,2.6,0.5,12.2
663,2012,TOR,Ed Davis,22,66,1534,14.2,0.544,0.003,0.316,10.4,23.0,16.7,6.5,1.4,3.4,14.9
664,2012,SAS,Kawhi Leonard,20,64,1534,16.6,0.573,0.27,0.218,7.9,16.4,12.2,6.6,2.9,1.1,9.0
665,2012,NOH,Jarrett Jack,28,45,1530,17.9,0.54,0.192,0.254,1.8,11.7,6.8,34.0,1.1,0.5,14.1
666,2012,MEM,Tony Allen,30,58,1525,15.7,0.541,0.057999999999999996,0.391,7.4,10.6,8.9,8.3,3.6,1.8,15.2
667,2012,SAS,Danny Green,24,66,1522,15.5,0.579,0.491,0.21,4.2,12.9,8.6,8.3,2.0,2.2,11.4
668,2012,HOU,Kyle Lowry,25,47,1510,18.8,0.5579999999999999,0.41100000000000003,0.386,2.8,13.7,8.2,32.3,2.5,0.7,17.8
669,2012,POR,Gerald Wallace,29,42,1503,15.5,0.556,0.228,0.374,4.8,17.0,10.7,12.4,2.2,1.3,14.4
670,2012,ATL,Marvin Williams,25,57,1500,15.8,0.542,0.317,0.311,6.0,16.9,11.5,7.7,1.7,0.9,6.8
671,2012,MIA,Shane Battier,33,65,1499,9.7,0.504,0.627,0.127,4.6,7.7,6.2,8.0,2.2,1.8,10.7
672,2012,HOU,Patrick Patterson,22,64,1483,11.5,0.457,0.006,0.11199999999999999,8.7,13.7,11.2,5.7,1.0,1.8,8.4
673,2012,NOH,Al-Farouq Aminu,21,66,1477,10.6,0.48100000000000004,0.129,0.312,7.8,16.9,12.4,7.2,2.2,1.9,18.0
674,2012,LAC,Mo Williams,29,52,1472,15.0,0.53,0.391,0.131,1.8,6.2,4.0,18.5,1.9,0.4,11.7
675,2012,MIL,Drew Gooden,30,56,1469,18.8,0.512,0.084,0.317,9.5,18.0,13.6,16.5,1.6,1.7,12.7
676,2012,MIN,Wesley Johnson,24,65,1469,8.0,0.47700000000000004,0.426,0.086,1.8,11.6,6.7,6.4,1.2,2.3,12.7
677,2012,CHI,Kyle Korver,30,65,1469,13.6,0.6,0.6579999999999999,0.16,2.0,9.9,6.0,11.7,1.3,0.7,10.7
678,2012,DET,Jonas Jerebko,24,64,1468,14.2,0.5479999999999999,0.23399999999999999,0.27399999999999997,7.6,17.8,12.5,5.1,1.5,1.1,11.5
679,2012,DET,Jason Maxiell,28,65,1466,11.7,0.493,0.005,0.27699999999999997,9.9,17.4,13.6,4.7,1.2,2.7,14.2
680,2012,CHA,Byron Mullens,22,65,1465,13.0,0.473,0.086,0.19,7.3,18.8,12.8,7.5,0.8,2.6,10.4
681,2012,CHA,Bismack Biyombo,19,63,1455,10.6,0.48,0.0,0.514,8.6,20.8,14.5,3.1,0.7,5.9,17.2
682,2012,HOU,Samuel Dalembert,30,65,1446,16.9,0.551,0.003,0.28600000000000003,12.6,24.1,18.3,3.6,1.3,5.7,15.6
683,2012,MIL,Mike Dunleavy,31,55,1445,16.6,0.597,0.413,0.284,2.2,13.7,7.8,13.0,1.0,0.4,9.3
684,2012,CHA,Derrick Brown,24,65,1443,14.7,0.556,0.059000000000000004,0.345,7.3,11.6,9.4,8.5,1.8,0.6,10.5
685,2012,IND,Tyler Hansbrough,26,66,1442,14.7,0.511,0.002,0.58,8.9,13.7,11.3,3.5,2.0,0.5,9.8
686,2012,LAL,Matt Barnes,31,63,1440,15.5,0.5539999999999999,0.35700000000000004,0.331,7.9,18.3,13.3,13.8,1.3,2.4,14.1
687,2012,WAS,Chris Singleton,22,66,1431,8.3,0.462,0.40700000000000003,0.141,3.4,15.1,9.2,5.0,2.5,1.6,10.3
688,2012,ORL,Glen Davis,26,61,1427,13.2,0.466,0.026000000000000002,0.313,8.5,18.4,13.4,5.9,1.6,1.0,11.0
689,2012,CLE,Tristan Thompson,20,60,1424,13.3,0.469,0.005,0.434,14.4,16.8,15.5,3.3,1.0,3.3,13.3
690,2012,MIN,Derrick Williams,20,66,1418,12.9,0.499,0.27699999999999997,0.392,6.0,18.4,12.2,4.5,1.1,1.6,11.7
691,2012,CHA,D.J. Augustin,24,48,1408,14.1,0.493,0.368,0.24600000000000002,1.9,7.2,4.4,38.9,1.3,0.1,16.9
692,2012,MIN,Ricky Rubio,21,41,1404,14.6,0.47600000000000003,0.242,0.40399999999999997,1.6,11.9,6.7,37.4,3.3,0.4,22.2
693,2012,PHO,Shannon Brown,26,59,1400,13.6,0.507,0.314,0.166,3.1,9.5,6.3,8.1,1.6,0.8,9.1
694,2012,DET,Ben Gordon,28,52,1398,13.5,0.5489999999999999,0.27699999999999997,0.257,1.2,9.5,5.2,16.5,1.3,0.6,16.3
695,2012,DAL,Jason Kidd,38,48,1379,13.1,0.524,0.8170000000000001,0.10300000000000001,1.2,14.8,8.1,28.4,3.1,0.6,24.2
696,2012,PHO,Grant Hill,39,49,1378,12.3,0.5,0.11800000000000001,0.242,2.4,11.5,7.0,12.1,1.5,1.5,11.5
697,2012,UTA,Derrick Favors,20,65,1376,17.1,0.537,0.0,0.436,13.0,22.5,17.7,5.0,1.4,3.8,16.3
698,2012,CHI,Derrick Rose,23,39,1375,23.0,0.532,0.249,0.344,2.1,8.4,5.3,40.3,1.4,1.4,12.9
699,2012,NOH,Chris Kaman,29,47,1372,15.3,0.478,0.0,0.179,7.9,23.5,15.8,14.0,1.0,4.7,16.7
700,2012,BOS,Avery Bradley,21,64,1368,11.3,0.555,0.134,0.19399999999999998,3.1,6.7,5.0,10.8,1.7,0.7,14.7
701,2012,GSW,Monta Ellis,26,37,1365,18.6,0.516,0.222,0.264,1.3,9.2,5.3,29.3,2.1,0.7,13.5
702,2012,SAS,DeJuan Blair,22,64,1363,17.6,0.5489999999999999,0.002,0.23600000000000002,13.2,16.3,14.8,9.2,2.2,0.6,14.2
703,2012,DEN,Danilo Gallinari,23,43,1351,16.5,0.563,0.39299999999999996,0.44799999999999995,2.5,14.6,8.7,13.0,1.6,1.3,10.9
704,2012,NOH,Trevor Ariza,26,41,1350,14.2,0.496,0.21600000000000003,0.253,3.7,15.1,9.5,16.8,2.8,1.5,14.5
705,2012,MIA,Joel Anthony,29,64,1349,10.3,0.598,0.0,0.467,9.2,12.8,11.1,1.0,1.4,5.1,19.7
706,2012,MEM,Marreese Speights,24,60,1345,14.1,0.491,0.006,0.223,11.3,21.4,16.2,6.0,0.8,1.8,12.1
707,2012,CLE,Omri Casspi,23,65,1341,11.2,0.499,0.408,0.262,5.1,14.5,9.7,8.4,1.5,1.2,12.2
708,2012,SAS,Matt Bonner,31,65,1326,13.2,0.597,0.7140000000000001,0.06,2.6,15.7,9.3,6.5,0.6,1.1,3.8
709,2012,OKC,Nick Collison,31,63,1307,12.1,0.622,0.005,0.308,11.1,12.7,12.0,9.3,1.3,1.6,21.1
710,2012,HOU,Chase Budinger,23,58,1298,14.9,0.556,0.465,0.149,3.4,16.2,9.7,9.3,1.2,0.4,9.9
711,2012,DEN,Corey Brewer,25,59,1287,13.7,0.505,0.27399999999999997,0.281,4.0,9.4,6.8,10.6,2.9,1.0,9.7
712,2012,CHI,Taj Gibson,26,63,1284,16.9,0.522,0.0,0.33399999999999996,12.0,16.8,14.4,5.9,1.1,4.5,11.5
713,2012,CLE,Anthony Parker,36,51,1280,10.9,0.523,0.423,0.172,0.9,11.8,6.1,15.7,1.6,0.4,12.5
714,2012,NJN,Shelden Williams,28,58,1276,11.9,0.5429999999999999,0.0,0.517,12.5,19.6,15.9,4.3,2.0,2.3,21.1
715,2012,IND,George Hill,25,50,1274,15.7,0.557,0.387,0.308,2.8,10.5,6.7,18.8,1.7,1.1,10.8
716,2012,HOU,Kevin Martin,28,40,1264,16.5,0.5539999999999999,0.419,0.33299999999999996,1.2,8.6,4.9,14.5,1.2,0.2,10.2
717,2012,MIN,Nikola Pekovic,26,47,1264,21.4,0.607,0.0,0.41200000000000003,15.8,14.6,15.2,4.6,1.2,1.8,14.0
718,2012,WAS,Trevor Booker,24,50,1261,15.4,0.5489999999999999,0.006,0.273,10.6,18.6,14.5,5.1,2.0,2.6,13.2
719,2012,MIA,Norris Cole,23,65,1260,7.9,0.452,0.16899999999999998,0.18899999999999997,2.1,6.4,4.3,17.0,1.8,0.1,17.7
720,2012,SAC,John Salmons,32,46,1250,9.0,0.47100000000000003,0.325,0.13,1.7,10.5,5.9,11.1,1.5,0.4,11.0
721,2012,LAL,Steve Blake,31,53,1237,8.5,0.493,0.59,0.10099999999999999,0.9,6.6,3.8,21.0,1.7,0.1,20.5
722,2012,ATL,Kirk Hinrich,31,48,1237,9.2,0.511,0.461,0.10800000000000001,1.1,8.5,4.8,16.3,1.6,0.7,15.8
723,2012,PHO,Markieff Morris,22,63,1227,12.1,0.484,0.284,0.243,6.4,19.1,12.8,8.2,1.7,2.5,12.7
724,2012,ORL,Chris Duhon,29,63,1226,8.4,0.5579999999999999,0.586,0.10300000000000001,1.3,8.4,4.8,19.1,1.5,0.6,27.6
725,2012,WAS,Nick Young,26,40,1211,14.2,0.513,0.33299999999999996,0.22,1.8,7.2,4.5,6.8,1.3,0.7,8.3
726,2012,SAS,Gary Neal,27,56,1206,14.2,0.542,0.40700000000000003,0.132,1.2,9.9,5.6,15.1,1.2,0.1,10.5
727,2012,GSW,Nate Robinson,27,51,1192,18.0,0.534,0.374,0.233,1.4,8.1,4.8,31.8,2.6,0.1,12.3
728,2012,WAS,Kevin Seraphin,22,57,1176,15.8,0.5489999999999999,0.003,0.183,9.8,17.1,13.4,4.8,0.8,5.0,13.8
729,2012,SAS,Richard Jefferson,31,41,1168,10.9,0.556,0.596,0.157,1.8,12.0,7.0,6.7,1.1,0.7,8.6
730,2012,CHI,C.J. Watson,27,49,1159,13.3,0.491,0.396,0.23800000000000002,2.1,7.9,5.1,27.2,2.1,0.5,16.7
731,2012,DAL,Rodrigue Beaubois,23,53,1151,15.3,0.496,0.297,0.155,1.9,12.8,7.4,22.7,2.6,1.9,12.8
732,2012,DAL,Brendan Haywood,32,54,1146,12.9,0.52,0.0,0.42100000000000004,13.7,18.0,15.9,2.6,1.1,3.8,14.5
733,2012,UTA,C.J. Miles,24,56,1145,12.4,0.484,0.32299999999999995,0.292,2.7,9.0,5.8,9.6,2.1,1.3,9.2
734,2012,MIN,Martell Webster,25,47,1140,10.0,0.5329999999999999,0.401,0.265,4.1,12.3,8.2,5.5,1.4,1.1,13.2
735,2012,DAL,Ian Mahinmi,25,61,1139,13.5,0.585,0.004,0.618,10.7,17.7,14.3,1.7,1.8,2.2,14.2
736,2012,SAC,Jimmer Fredette,22,61,1135,10.8,0.495,0.484,0.10800000000000001,1.6,5.7,3.5,15.1,1.3,0.2,12.5
737,2012,GSW,Dominic McGuire,26,64,1127,11.8,0.486,0.019,0.252,7.4,17.4,12.4,14.0,2.0,2.5,19.4
738,2012,MEM,Dante Cunningham,24,64,1124,14.9,0.5379999999999999,0.006999999999999999,0.247,9.3,16.4,12.8,5.2,2.0,2.5,8.6
739,2012,WAS,JaVale McGee,24,41,1124,19.6,0.539,0.0,0.29,12.6,23.8,18.2,3.9,1.2,6.9,13.1
740,2012,SAS,Tiago Splitter,27,59,1121,20.5,0.649,0.0,0.528,9.7,21.4,15.7,9.2,1.0,3.0,17.1
741,2012,LAL,Derek Fisher,37,43,1101,8.8,0.479,0.308,0.221,1.1,8.0,4.7,19.2,1.9,0.2,18.1
742,2012,CHA,D.J. White,25,58,1098,12.4,0.516,0.003,0.17300000000000001,5.0,17.2,10.9,8.1,0.8,1.6,10.2
743,2012,MIL,Shaun Livingston,26,58,1092,11.0,0.52,0.011000000000000001,0.292,3.8,8.7,6.2,16.6,1.3,1.4,17.8
744,2012,NOH,Gustavo Ayon,26,54,1088,16.7,0.552,0.004,0.24100000000000002,9.6,19.3,14.5,11.5,2.6,3.5,13.7
745,2012,MIN,Michael Beasley,23,47,1087,13.0,0.502,0.203,0.191,4.0,17.2,10.6,7.7,0.9,1.2,12.9
746,2012,MIL,Beno Udrih,29,59,1080,13.1,0.488,0.17800000000000002,0.166,2.6,8.0,5.2,32.2,1.8,0.1,17.8
747,2012,WAS,Jan Vesely,21,57,1078,11.5,0.544,0.005,0.284,10.5,15.6,13.0,6.7,1.9,2.3,19.7
748,2012,DAL,Delonte West,28,44,1060,15.3,0.539,0.21100000000000002,0.19399999999999998,1.4,9.3,5.4,22.2,2.9,0.8,16.3
749,2012,TOR,Linas Kleiza,27,49,1057,12.4,0.521,0.43700000000000006,0.244,4.7,17.2,11.0,7.9,1.2,0.3,12.4
750,2012,IND,Dahntay Jones,31,65,1052,10.3,0.5329999999999999,0.27399999999999997,0.35200000000000004,2.5,10.0,6.3,9.6,1.2,0.8,12.4
751,2012,SAC,Chuck Hayes,28,54,1039,8.9,0.45899999999999996,0.012,0.22899999999999998,7.3,18.0,12.4,10.4,1.8,1.2,21.1
752,2012,DEN,Kenneth Faried,22,46,1037,21.9,0.618,0.0,0.531,16.5,22.9,19.8,5.5,1.7,3.6,12.4
753,2012,UTA,Earl Watson,32,50,1033,9.5,0.413,0.325,0.28800000000000003,3.3,10.2,6.7,28.9,2.7,1.7,32.0
754,2012,MIN,Jose Barea,27,41,1032,14.9,0.502,0.342,0.23399999999999999,1.5,10.8,6.1,39.0,1.0,0.0,18.3
755,2012,TOR,Andrea Bargnani,26,31,1032,17.9,0.5379999999999999,0.23800000000000002,0.35700000000000004,2.8,16.6,9.8,11.6,0.9,1.2,11.0
756,2012,DAL,Lamar Odom,32,50,1027,9.2,0.423,0.318,0.281,4.0,18.7,11.4,12.9,1.0,1.4,11.7
757,2012,NYK,Steve Novak,28,54,1020,15.9,0.684,0.8370000000000001,0.077,1.0,10.9,5.9,2.0,0.8,0.7,5.7
758,2012,CHA,Boris Diaw,29,37,1018,10.8,0.461,0.304,0.095,5.1,17.3,11.0,26.9,1.0,1.4,22.2
759,2012,CHA,Tyrus Thomas,25,54,1013,9.0,0.418,0.009000000000000001,0.254,5.4,17.7,11.3,6.0,1.9,4.4,12.7
760,2012,MIL,Luc Mbah a Moute,25,43,1009,13.9,0.544,0.015,0.395,8.2,16.9,12.4,4.4,2.0,1.6,11.3
761,2012,CLE,Ramon Sessions,25,41,1006,16.4,0.514,0.175,0.415,2.1,12.7,7.2,37.1,1.4,0.1,16.4
762,2012,MEM,Quincy Pondexter,23,64,1002,9.4,0.517,0.305,0.222,6.3,8.5,7.3,4.1,1.4,0.4,10.3
763,2012,NOH,Carl Landry,28,41,999,18.2,0.5770000000000001,0.008,0.508,9.4,15.9,12.8,7.1,0.7,1.0,12.6
764,2012,UTA,Josh Howard,31,43,991,10.5,0.461,0.102,0.26899999999999996,4.5,13.9,9.2,7.9,1.7,0.8,11.6
765,2012,OKC,Daequan Cook,24,57,989,9.2,0.509,0.77,0.07400000000000001,1.5,11.9,7.0,2.3,1.1,0.8,5.0
766,2012,DET,Ben Wallace,37,62,980,10.7,0.39799999999999996,0.047,0.547,9.6,23.7,16.4,6.4,2.6,4.1,24.2
767,2012,MIN,Wayne Ellington,24,51,973,9.4,0.48700000000000004,0.358,0.132,1.6,9.7,5.6,5.5,1.4,0.7,7.5
768,2012,CHI,Omer Asik,25,66,971,13.4,0.509,0.0,0.66,14.9,25.1,20.1,4.8,1.7,5.0,25.2
769,2012,NYK,J.R. Smith,26,35,967,15.2,0.508,0.47700000000000004,0.136,3.4,12.9,8.1,15.2,2.9,0.5,9.7
770,2012,NJN,DeShawn Stevenson,30,51,960,4.3,0.413,0.843,0.09300000000000001,0.8,11.7,6.1,6.5,1.1,0.3,9.6
771,2012,LAL,Troy Murphy,31,59,956,9.0,0.537,0.392,0.053,4.9,16.9,11.2,7.9,0.8,1.2,12.9
772,2012,NOH,Jason Smith,25,40,947,16.6,0.537,0.026000000000000002,0.135,9.2,15.3,12.3,6.8,1.2,3.6,9.8
773,2012,TOR,Leandro Barbosa,29,42,946,14.2,0.518,0.244,0.2,2.6,7.1,4.9,13.3,2.0,0.6,12.1
774,2012,NYK,Jeremy Lin,23,35,940,19.9,0.552,0.196,0.478,2.2,11.1,6.6,41.0,3.0,0.8,21.4
775,2012,LAC,Kenyon Martin,34,42,940,9.9,0.445,0.059000000000000004,0.245,6.1,16.9,11.5,2.9,2.5,3.8,11.6
776,2012,UTA,Alec Burks,20,59,939,14.0,0.506,0.126,0.401,6.9,9.3,8.1,9.5,1.5,0.4,10.8
777,2012,ATL,Ivan Johnson,27,56,934,14.3,0.5579999999999999,0.022000000000000002,0.364,8.2,20.1,14.2,5.7,2.4,1.5,17.8
778,2012,ATL,Willie Green,30,53,922,13.9,0.578,0.348,0.172,1.9,8.2,5.1,7.4,1.3,0.5,8.6
779,2012,DET,Damien Wilkins,32,60,922,6.9,0.445,0.11900000000000001,0.28,2.8,10.4,6.5,7.5,1.7,1.1,12.2
780,2012,BOS,Mickael Pietrus,29,42,921,8.5,0.509,0.674,0.115,2.4,13.7,8.3,4.4,1.2,0.8,10.4
781,2012,PHI,Spencer Hawes,23,37,920,18.1,0.517,0.038,0.172,9.4,23.3,16.3,17.6,0.9,3.9,13.8
782,2012,NJN,Johan Petro,26,59,920,10.3,0.452,0.004,0.142,8.3,20.3,14.1,8.2,1.2,1.9,12.1
783,2012,CLE,Daniel Gibson,25,35,916,9.2,0.493,0.56,0.17300000000000001,1.3,11.6,6.3,13.5,1.5,1.3,14.4
784,2012,OKC,Thabo Sefolosha,27,42,914,9.8,0.584,0.45799999999999996,0.27699999999999997,2.8,12.5,8.0,7.4,2.1,1.4,18.7
785,2012,PHO,Robin Lopez,23,64,895,15.2,0.526,0.0,0.52,11.5,14.8,13.2,3.4,1.0,4.8,11.5
786,2012,PHO,Sebastian Telfair,26,60,895,13.2,0.495,0.307,0.196,2.5,8.9,5.7,24.5,2.4,1.0,15.5
787,2012,POR,Marcus Camby,37,40,894,14.5,0.428,0.0,0.23600000000000002,13.4,33.2,23.1,12.4,1.9,4.8,20.9
788,2012,GSW,Charles Jenkins,22,51,893,12.4,0.48200000000000004,0.069,0.134,1.0,7.6,4.3,29.9,1.9,0.5,16.3
789,2012,MIN,Anthony Tolliver,26,51,882,8.3,0.504,0.555,0.302,6.2,13.0,9.6,3.8,1.0,1.5,14.5
790,2012,CHA,Corey Maggette,32,32,881,14.1,0.517,0.177,0.5579999999999999,2.6,14.0,8.1,8.3,1.4,0.1,11.3
791,2012,UTA,Enes Kanter,19,66,874,14.5,0.539,0.004,0.445,13.9,22.7,18.3,1.4,1.1,2.1,16.1
792,2012,ORL,Quentin Richardson,31,48,866,8.7,0.511,0.614,0.152,2.0,14.6,8.2,7.0,1.7,0.5,12.1
793,2012,ATL,Tracy McGrady,32,52,837,13.6,0.51,0.14300000000000002,0.359,3.3,18.2,10.8,20.8,1.0,1.4,16.5
794,2012,NJN,Jordan Farmar,25,39,831,17.4,0.5920000000000001,0.397,0.2,1.0,7.8,4.3,29.0,1.5,0.2,16.6
795,2012,GSW,Ekpe Udoh,24,38,827,11.5,0.493,0.0,0.34600000000000003,8.0,12.2,10.1,5.5,1.6,6.0,14.1
796,2012,DEN,Nene Hilario,29,28,826,16.7,0.5539999999999999,0.006999999999999999,0.473,6.3,22.6,14.7,11.7,2.2,2.4,18.5
797,2012,CLE,Samardo Samuels,23,54,825,11.1,0.517,0.0,0.506,8.4,16.8,12.4,4.2,1.3,1.8,16.5
798,2012,TOR,Aaron Gray,27,49,813,11.1,0.526,0.0,0.292,12.1,28.3,20.3,5.5,1.5,1.7,21.9
799,2012,PHI,Nikola Vucevic,21,51,812,14.3,0.462,0.027000000000000003,0.11699999999999999,12.0,21.7,16.8,6.2,1.3,3.1,9.7
800,2012,POR,Kurt Thomas,39,53,803,9.5,0.483,0.0,0.127,5.5,22.1,13.7,8.7,1.6,3.0,15.8
801,2012,SAC,Francisco Garcia,30,49,798,10.7,0.483,0.5720000000000001,0.131,1.4,12.7,6.8,5.8,2.3,3.4,8.3
802,2012,UTA,Raja Bell,35,34,796,8.3,0.586,0.5,0.14400000000000002,0.9,6.3,3.5,7.0,0.9,0.2,10.2
803,2012,NJN,Sundiata Gaines,25,57,793,15.0,0.465,0.303,0.354,3.8,12.2,7.9,27.2,3.7,0.2,14.2
804,2012,SAS,Manu Ginobili,34,34,792,24.1,0.6679999999999999,0.442,0.354,2.7,13.9,8.4,30.3,1.6,1.1,16.3
805,2012,DEN,Kosta Koufos,22,48,792,17.3,0.608,0.0,0.28600000000000003,14.4,23.3,19.0,2.9,1.5,4.1,13.2
806,2012,DAL,Brandan Wright,24,49,791,21.6,0.632,0.004,0.35200000000000004,8.9,15.8,12.4,2.9,1.5,6.4,7.2
807,2012,CLE,Anderson Varejao,29,25,785,18.9,0.542,0.018000000000000002,0.28800000000000003,15.2,26.8,20.8,9.7,2.3,1.6,15.2
808,2012,NJN,Gerald Green,26,31,781,15.8,0.574,0.344,0.203,2.2,14.2,8.0,8.5,1.9,1.7,13.6
809,2012,NOH,Emeka Okafor,29,27,781,15.1,0.539,0.0,0.34600000000000003,10.8,21.4,16.2,5.3,1.1,2.8,13.0
810,2012,WAS,Shelvin Mack,21,64,779,11.9,0.46799999999999997,0.191,0.268,1.7,11.7,6.7,26.0,1.9,0.2,16.3
811,2012,SAC,Donte Greene,23,53,777,11.8,0.491,0.395,0.207,2.6,16.9,9.4,6.8,1.2,2.7,9.9
812,2012,LAC,Reggie Evans,31,56,771,9.2,0.504,0.0,0.986,15.3,26.7,20.9,3.1,2.2,0.6,29.9
813,2012,PHO,Michael Redd,32,51,770,13.9,0.511,0.36700000000000005,0.308,2.1,9.1,5.6,7.1,0.9,0.0,8.3
814,2012,BOS,Greg Stiemsma,26,55,766,13.6,0.579,0.0,0.33899999999999997,7.7,19.0,13.6,5.6,2.6,8.5,19.2
815,2012,NOH,Xavier Henry,20,45,759,9.2,0.45,0.075,0.373,3.8,12.7,8.3,7.6,1.9,0.9,11.7
816,2012,MIL,Monta Ellis,26,21,755,15.4,0.493,0.134,0.265,0.6,10.4,5.3,27.3,2.0,0.6,12.6
817,2012,ATL,Vladimir Radmanovic,31,49,755,11.7,0.524,0.685,0.147,5.3,16.8,11.1,10.9,1.5,1.5,14.3
818,2012,IND,Louis Amundson,29,60,753,11.5,0.43799999999999994,0.0,0.396,14.1,19.0,16.6,3.0,1.9,4.6,15.6
819,2012,MIA,Mike Miller,31,39,752,11.4,0.561,0.56,0.024,3.6,16.2,10.2,8.7,1.0,0.6,12.4
820,2012,CHA,Reggie Williams,25,33,747,12.4,0.503,0.42,0.157,4.0,10.5,7.1,14.7,1.4,0.3,10.8
821,2012,GSW,Andris Biedrins,25,47,739,8.8,0.581,0.0,0.141,6.9,20.0,13.5,3.0,1.6,4.7,17.1
822,2012,MEM,Zach Randolph,30,28,735,17.9,0.5,0.027999999999999997,0.309,12.1,23.9,17.9,11.2,1.5,0.4,11.0
823,2012,GSW,Stephen Curry,23,26,732,21.2,0.605,0.409,0.159,2.3,11.3,6.8,32.3,2.8,0.8,17.0
824,2012,NYK,Jared Jeffries,30,39,729,10.9,0.484,0.111,0.5,10.8,13.3,12.0,5.4,2.0,2.7,14.2
825,2012,WAS,Rashard Lewis,32,28,729,9.3,0.457,0.303,0.16699999999999998,5.2,11.7,8.4,5.7,1.6,1.1,11.9
826,2012,CHI,John Lucas,29,49,726,16.3,0.496,0.391,0.08900000000000001,3.4,8.1,5.8,25.8,1.4,0.1,10.1
827,2012,LAL,Josh McRoberts,24,50,718,10.9,0.516,0.059000000000000004,0.305,9.9,16.4,13.3,10.5,1.1,1.8,18.8
828,2012,TOR,Gary Forbes,26,48,713,13.3,0.513,0.306,0.336,4.5,12.2,8.4,13.7,1.8,0.5,14.8
829,2012,MIL,Stephen Jackson,33,26,712,8.9,0.45899999999999996,0.397,0.221,2.4,10.5,6.4,16.6,1.9,0.6,18.1
830,2012,DEN,Rudy Fernandez,26,31,710,13.3,0.5489999999999999,0.542,0.191,1.5,8.9,5.3,15.9,2.2,0.3,14.1
831,2012,TOR,Jerryd Bayless,23,31,705,17.7,0.561,0.377,0.319,1.3,9.5,5.5,30.7,1.8,0.5,14.4
832,2012,LAL,Ramon Sessions,25,23,701,17.3,0.57,0.166,0.479,2.3,11.1,6.9,33.1,1.3,0.2,18.8
833,2012,CHI,Richard Hamilton,33,28,697,13.2,0.5,0.14800000000000002,0.11900000000000001,3.3,7.2,5.3,21.0,0.9,0.1,13.1
834,2012,WAS,Roger Mason,31,52,697,12.1,0.53,0.597,0.105,1.1,10.1,5.6,11.0,1.0,0.6,10.6
835,2012,OKC,Nazr Mohammed,34,63,692,11.0,0.47700000000000004,0.006,0.136,10.4,17.1,14.0,3.1,1.5,3.9,12.7
836,2012,DEN,Timofey Mozgov,25,44,687,13.2,0.556,0.0,0.3,9.3,20.8,15.2,4.9,1.1,4.8,19.8
837,2012,ATL,Jannero Pargo,32,50,671,13.6,0.539,0.545,0.079,1.6,11.1,6.4,24.1,1.6,0.2,15.8
838,2012,MIA,James Jones,31,51,666,9.7,0.5670000000000001,0.76,0.2,1.1,7.4,4.4,4.2,1.3,1.1,5.8
839,2012,BOS,Keyon Dooling,31,46,662,6.9,0.515,0.49700000000000005,0.19,0.6,6.1,3.5,12.1,1.0,0.2,16.1
840,2012,NYK,Toney Douglas,25,38,656,7.1,0.39299999999999996,0.40299999999999997,0.09,2.8,10.0,6.3,19.6,2.3,0.1,15.7
841,2012,SAC,J.J. Hickson,23,35,644,9.9,0.41600000000000004,0.006,0.335,10.9,19.7,15.1,5.0,1.4,1.9,16.4
842,2012,MIL,Larry Sanders,23,52,643,13.3,0.46299999999999997,0.011000000000000001,0.207,10.3,17.3,13.7,7.8,2.5,8.9,17.6
843,2012,NJN,Jordan Williams,21,43,635,14.5,0.544,0.0,0.434,11.7,16.9,14.3,2.9,1.8,1.8,11.3
